order_item_id,order_id,product_id,quantity,discount
7594,206,19,4,0
7595,3947,44,3,0.05
7596,1434,9,4,0.05
7597,5192,19,3,0
7598,3187,37,2,0.15
7599,3744,29,1,0
7600,3045,37,1,0.1
7601,4894,25,1,0.05
7602,815,34,4,0.15
7603,4945,43,2,0.1
7604,3509,23,2,0.15
7605,235,50,3,0.1
7606,4683,18,1,0.05
7607,4342,18,3,0
7608,1051,14,1,0.05
7609,5838,36,1,0.05
7610,4013,44,1,0.05
7611,5290,28,3,0.05
7612,313,39,4,0
7613,174,43,3,0.15
7614,4287,13,2,0
7615,5303,42,4,0.05
7616,2819,31,4,0
7617,3087,9,2,0
7618,1762,17,2,0.05
7619,3128,7,2,0
7620,3575,3,3,0.15
7621,939,28,2,0.05
7622,3314,21,1,0.05
7623,3961,49,3,0
7624,1679,12,1,0
7625,5178,17,2,0.1
7626,3491,4,3,0.05
7627,5163,49,1,0.1
7628,4170,45,3,0.1
7629,1470,30,1,0
7630,1440,8,3,0.05
7631,2024,39,3,0
7632,2035,43,3,0.05
7633,5911,43,4,0.1
7634,2325,50,1,0.05
7635,4118,34,2,0.05
7636,2228,49,4,0
7637,4323,48,3,0
7638,387,41,4,0.05
7639,5913,43,2,0.05
7640,1866,10,2,0
7641,387,44,4,0.1
7642,1846,2,3,0
7643,4171,25,1,0.05
7644,1049,45,2,0
7645,4686,43,4,0.05
7646,4518,11,4,0.15
7647,5718,11,2,0.1
7648,780,31,4,0.05
7649,2807,32,1,0.15
7650,5869,37,4,0.1
7651,4854,12,2,0.05
7652,3891,7,3,0.15
7653,10,1,3,0.1
7654,4994,24,4,0
7655,1276,8,4,0.15
7656,2068,42,1,0
7657,3411,32,3,0.1
7658,4527,27,3,0.15
7659,2728,43,4,0.15
7660,1132,42,2,0.15
7661,2917,23,1,0.15
7662,1360,6,2,0.1
7663,3414,22,2,0
7664,6,20,2,0
7665,827,15,2,0.15
7666,288,38,2,0.1
7667,2683,47,4,0
7668,5226,15,1,0.1
7669,5322,6,3,0.15
7670,5744,42,1,0
7671,108,34,4,0.15
7672,909,33,4,0.15
7673,231,15,4,0.15
7674,5228,3,4,0
7675,188,7,4,0.15
7676,3061,47,2,0.15
7677,979,39,1,0.1
7678,2112,5,1,0.1
7679,3850,46,4,0.15
7680,2787,20,3,0.05
7681,5950,31,2,0
7682,1090,23,2,0
7683,5688,30,2,0
7684,4367,37,4,0.1
7685,396,43,3,0.15
7686,580,43,3,0.15
7687,3414,32,1,0
7688,5882,4,1,0
7689,1811,49,2,0
7690,2856,34,1,0
7691,3556,44,4,0.1
7692,4021,25,1,0.1
7693,5506,43,2,0.05
7694,3954,30,2,0.1
7695,5260,34,4,0
7696,2029,11,3,0.15
7697,5199,48,1,0.05
7698,1404,48,2,0
7699,1072,25,1,0
7700,385,16,2,0.15
7701,2113,19,1,0.1
7702,5098,21,3,0.05
7703,2199,9,1,0.1
7704,4993,45,3,0.15
7705,5535,48,3,0.15
7706,4815,20,3,0.05
7707,3363,45,4,0
7708,2098,5,1,0
7709,3337,50,3,0
7710,5999,7,1,0.05
7711,2969,16,3,0.15
7712,471,8,1,0.05
7713,4433,47,3,0.1
7714,3131,11,2,0.05
7715,1092,23,3,0.05
7716,5539,20,4,0.1
7717,550,43,4,0.1
7718,278,31,1,0.05
7719,1701,17,3,0.15
7720,4431,6,4,0.1
7721,855,6,4,0.15
7722,3618,10,4,0.05
7723,1207,27,4,0.15
7724,4986,37,1,0.05
7725,3837,10,4,0.05
7726,5129,20,3,0.05
7727,2501,46,1,0.15
7728,2089,42,4,0.1
7729,1064,21,1,0.05
7730,5685,33,3,0.15
7731,1908,37,2,0
7732,5231,36,1,0.15
7733,4423,49,4,0.15
7734,267,21,2,0.15
7735,5762,9,4,0.1
7736,2276,46,1,0.05
7737,1205,46,3,0.15
7738,4745,25,1,0.1
7739,2522,19,1,0.1
7740,470,46,1,0.1
7741,230,25,4,0.15
7742,4539,17,3,0
7743,270,21,2,0
7744,5720,47,1,0.05
7745,4828,5,2,0.05
7746,5764,49,2,0
7747,2661,32,3,0.05
7748,5608,47,3,0.05
7749,1420,44,3,0
7750,2802,46,1,0.15
7751,2682,35,3,0.1
7752,1690,25,1,0.15
7753,3614,49,4,0.15
7754,2106,8,4,0.05
7755,4578,20,1,0.05
7756,4292,42,1,0.05
7757,4478,37,2,0
7758,448,15,4,0.05
7759,4537,44,4,0.15
7760,379,7,3,0.15
7761,1021,23,3,0
7762,4059,25,3,0
7763,3698,48,2,0.15
7764,5309,16,3,0.1
7765,5966,33,3,0.1
7766,4384,46,4,0.15
7767,485,11,2,0.1
7768,657,8,2,0
7769,2987,5,2,0.05
7770,5180,25,1,0.15
7771,4886,18,4,0
7772,3242,23,4,0.1
7773,5555,6,4,0.1
7774,1003,28,4,0
7775,1085,42,3,0
7776,4163,49,2,0
7777,511,5,2,0
7778,1847,3,4,0.05
7779,5995,5,4,0.15
7780,3163,32,1,0
7781,3873,14,3,0.1
7782,2008,25,1,0.1
7783,2201,42,3,0.05
7784,3767,50,2,0.05
7785,3207,4,2,0.05
7786,173,45,1,0.15
7787,4901,47,4,0.05
7788,5074,14,1,0.1
7789,962,26,3,0.1
7790,3235,32,1,0.05
7791,4226,11,4,0
7792,2415,42,2,0
7793,4540,27,2,0.05
7794,5613,14,3,0.05
7795,662,47,4,0.15
7796,3834,43,2,0.1
7797,528,32,1,0.05
7798,4279,37,3,0
7799,5106,7,2,0.1
7800,2891,29,1,0.1
7801,4856,19,2,0.15
7802,3314,33,1,0.05
7803,1532,36,2,0.1
7804,3482,10,2,0.05
7805,1602,10,3,0
7806,2571,34,3,0.15
7807,5890,11,1,0.05
7808,5197,41,1,0.05
7809,3095,29,4,0
7810,1907,10,3,0
7811,5586,46,4,0.05
7812,1169,13,4,0.05
7813,2948,19,1,0.1
7814,5188,35,2,0.05
7815,2045,16,2,0.05
7816,3592,15,4,0.1
7817,247,29,4,0.1
7818,5315,33,1,0.1
7819,697,13,4,0.15
7820,3364,18,1,0
7821,253,26,1,0.05
7822,5023,42,2,0
7823,1615,6,1,0.1
7824,1570,46,4,0.1
7825,5107,14,1,0.1
7826,5157,41,3,0.1
7827,203,13,1,0.1
7828,5695,9,4,0.1
7829,2884,46,2,0.1
7830,2315,37,2,0.05
7831,5336,26,1,0.1
7832,5327,1,2,0.1
7833,5107,35,1,0
7834,5938,25,3,0
7835,351,16,2,0.1
7836,252,9,2,0.05
7837,3657,45,3,0.15
7838,4102,30,1,0.1
7839,3641,41,4,0.1
7840,117,32,1,0.05
7841,3604,34,3,0
7842,924,33,2,0
7843,325,17,3,0
7844,5590,31,2,0.1
7845,4092,46,4,0.15
7846,3841,42,4,0
7847,4393,36,3,0.05
7848,2942,28,3,0.15
7849,4602,26,4,0.15
7850,3036,30,4,0.1
7851,3400,37,2,0.15
7852,300,7,1,0
7853,4940,4,2,0.1
7854,2870,6,1,0.05
7855,323,49,3,0.1
7856,2301,6,3,0.05
7857,5690,49,4,0
7858,576,7,4,0
7859,5004,6,2,0.15
7860,4841,50,2,0.1
7861,2486,23,3,0
7862,2139,20,4,0.05
7863,5685,50,2,0.1
7864,1523,50,2,0.15
7865,3221,16,4,0.05
7866,2707,20,3,0
7867,3348,11,4,0.1
7868,4017,42,2,0
7869,2477,26,1,0.05
7870,1077,14,1,0.1
7871,906,15,3,0.1
7872,3540,25,4,0
7873,4230,9,1,0.1
7874,1776,12,4,0
7875,3560,26,1,0
7876,2827,20,4,0.05
7877,3396,50,1,0
7878,1936,27,2,0
7879,3258,45,2,0
7880,3361,49,2,0.15
7881,4738,49,2,0.15
7882,5521,30,4,0.05
7883,3270,35,2,0.05
7884,2151,24,3,0.1
7885,5060,44,4,0
7886,2919,5,2,0
7887,3344,44,1,0.15
7888,1661,42,4,0.15
7889,557,33,4,0
7890,1121,2,2,0.05
7891,1266,44,4,0.15
7892,2797,2,2,0.15
7893,2533,34,4,0.1
7894,871,40,2,0
7895,3623,11,2,0
7896,4640,9,1,0.05
7897,3007,38,2,0.05
7898,2952,16,3,0.15
7899,4653,11,1,0
7900,3084,5,2,0.15
7901,5103,29,1,0
7902,3400,50,2,0.05
7903,4786,18,1,0
7904,584,44,4,0
7905,1722,45,3,0
7906,4184,34,1,0.1
7907,3204,34,4,0.1
7908,790,22,4,0.05
7909,5868,33,2,0.05
7910,2737,23,1,0.1
7911,2097,26,2,0
7912,2948,13,2,0
7913,5020,1,2,0.1
7914,1005,48,4,0.05
7915,2281,39,3,0.1
7916,2584,43,4,0.05
7917,1392,49,2,0.15
7918,1467,5,2,0.1
7919,2326,1,2,0.1
7920,5941,47,2,0.05
7921,5640,24,2,0.15
7922,466,20,3,0.1
7923,380,49,1,0.1
7924,5630,49,1,0.05
7925,342,39,3,0.15
7926,3547,30,2,0.15
7927,4716,9,4,0
7928,5712,49,1,0.15
7929,1122,2,2,0
7930,2785,45,3,0.15
7931,2556,22,2,0
7932,3374,30,2,0
7933,2788,16,2,0.1
7934,2951,25,3,0.15
7935,4461,19,3,0
7936,3184,46,4,0.05
7937,4352,9,3,0.05
7938,3614,15,3,0.05
7939,2297,50,2,0.05
7940,95,42,1,0.15
7941,4997,24,3,0
7942,1486,27,2,0.05
7943,5880,45,1,0.1
7944,3681,16,1,0.1
7945,3456,7,2,0.05
7946,5989,46,2,0
7947,5787,44,1,0.05
7948,1789,44,2,0
7949,2408,40,4,0.15
7950,1863,41,1,0.1
7951,4486,12,4,0.1
7952,2403,16,1,0.1
7953,1251,40,1,0.15
7954,2921,24,4,0.15
7955,2869,16,2,0.1
7956,3933,34,4,0
7957,2988,33,4,0.15
7958,3885,46,2,0
7959,1336,45,3,0.1
7960,4360,33,1,0.05
7961,19,50,1,0.15
7962,3127,18,1,0.15
7963,3226,35,1,0.1
7964,5145,25,1,0.1
7965,4113,34,3,0
7966,5803,1,4,0
7967,739,35,2,0.05
7968,4972,18,4,0.05
7969,4860,31,2,0.1
7970,2512,38,1,0.15
7971,3258,4,1,0
7972,1247,34,1,0.05
7973,196,28,2,0
7974,5817,6,1,0.15
7975,595,29,3,0.1
7976,5845,31,2,0.15
7977,2365,40,1,0.1
7978,2408,19,1,0
7979,3844,45,4,0.1
7980,4097,48,3,0.15
7981,5880,16,4,0.15
7982,2316,35,4,0.15
7983,372,14,3,0
7984,3819,31,3,0.05
7985,5904,32,4,0.15
7986,4463,16,2,0.15
7987,1068,26,3,0.1
7988,1002,3,4,0
7989,5806,4,1,0.15
7990,2910,32,1,0
7991,2342,29,1,0.1
7992,3606,20,2,0
7993,477,42,3,0.15
7994,777,11,3,0.05
7995,623,12,4,0.05
7996,766,43,1,0.1
7997,3101,29,2,0
7998,829,42,2,0.1
7999,3530,14,1,0
8000,4073,34,2,0.1
8001,5420,8,1,0.15
8002,5820,27,4,0.15
8003,3306,38,3,0
8004,3556,28,2,0.15
8005,4036,27,1,0
8006,583,41,1,0
8007,4925,42,4,0
8008,5932,4,3,0.15
8009,545,25,4,0.15
8010,2811,1,4,0.05
8011,3446,26,4,0
8012,5356,42,4,0.1
8013,336,31,1,0.1
8014,5382,8,3,0.05
8015,4751,48,2,0.15
8016,84,25,4,0.15
8017,1524,38,1,0.15
8018,457,33,3,0.05
8019,4969,41,3,0.15
8020,1822,50,1,0.15
8021,3234,50,1,0.1
8022,5726,6,4,0.1
8023,2461,4,3,0.05
8024,2881,31,2,0
8025,3642,19,2,0.1
8026,4055,40,2,0.15
8027,5274,2,4,0
8028,709,32,1,0.15
8029,3259,29,4,0.1
8030,1417,14,1,0.05
8031,4990,3,2,0.15
8032,2872,17,4,0
8033,4617,11,4,0.1
8034,3447,31,4,0.1
8035,3775,11,2,0.05
8036,4485,18,4,0
8037,1577,33,2,0
8038,1034,46,3,0
8039,3009,34,2,0.05
8040,4134,14,3,0.15
8041,2426,42,3,0.05
8042,1540,17,3,0.1
8043,4301,39,2,0.05
8044,1081,25,1,0.1
8045,5214,6,1,0
8046,1117,30,1,0.15
8047,2332,22,3,0.1
8048,4553,40,2,0.15
8049,5098,4,1,0.15
8050,1078,34,2,0.05
8051,5777,24,2,0.05
8052,1301,4,4,0.15
8053,5479,45,4,0
8054,5239,36,4,0.15
8055,4283,7,1,0.05
8056,3843,2,2,0.1
8057,4916,45,2,0.15
8058,5178,9,4,0.15
8059,3163,23,1,0.1
8060,5559,8,2,0.1
8061,2148,41,3,0.1
8062,3172,21,1,0
8063,5584,48,4,0.15
8064,5306,8,2,0
8065,672,17,1,0.05
8066,1963,30,1,0
8067,3584,43,4,0.05
8068,2421,50,4,0.05
8069,4663,22,2,0.15
8070,1968,18,2,0.15
8071,3740,3,4,0.1
8072,3377,34,4,0
8073,5694,22,4,0.05
8074,4410,15,2,0.05
8075,615,48,2,0.1
8076,2267,21,4,0.05
8077,4087,22,2,0.1
8078,1694,9,4,0.1
8079,4870,15,2,0
8080,4974,44,4,0.05
8081,129,24,3,0.05
8082,193,12,4,0.15
8083,410,26,3,0.05
8084,4141,1,4,0.05
8085,303,42,3,0
8086,1930,48,4,0.1
8087,2166,5,3,0.15
8088,2620,34,3,0.1
8089,5041,4,2,0
8090,681,4,2,0
8091,310,17,3,0.05
8092,4748,15,2,0.1
8093,4177,39,2,0.05
8094,3426,50,4,0.05
8095,1745,13,4,0
8096,4961,17,3,0.15
8097,265,45,4,0
8098,1423,47,1,0.15
8099,21,17,4,0.05
8100,4012,34,2,0.05
8101,1764,39,3,0.1
8102,699,1,4,0.05
8103,2663,28,4,0.15
8104,2219,12,1,0.1
8105,3494,18,2,0.05
8106,1542,39,3,0.05
8107,5576,1,4,0.05
8108,235,28,4,0
8109,4558,40,4,0
8110,5461,12,2,0.1
8111,2014,18,1,0
8112,3602,10,3,0.1
8113,1737,30,4,0
8114,1326,4,3,0
8115,1742,35,1,0.05
8116,2122,7,3,0.05
8117,3909,38,1,0.1
8118,707,49,4,0.15
8119,584,34,3,0.1
8120,5272,23,4,0.05
8121,5667,42,3,0.15
8122,5696,32,1,0.15
8123,266,5,3,0
8124,2351,8,3,0.1
8125,3167,26,4,0.05
8126,4205,4,4,0.1
8127,3005,25,1,0.1
8128,3462,41,3,0.1
8129,4178,8,3,0.15
8130,1052,39,3,0.05
8131,1538,41,3,0.1
8132,2749,27,3,0.1
8133,633,4,3,0.05
8134,5668,23,3,0.15
8135,4129,32,1,0
8136,3267,22,3,0.15
8137,4748,7,4,0.05
8138,3301,8,4,0
8139,4270,26,3,0.05
8140,481,20,4,0.05
8141,1101,36,2,0.15
8142,2753,33,1,0.1
8143,4899,46,2,0.1
8144,4014,5,4,0.1
8145,4147,28,3,0.05
8146,2979,25,4,0.1
8147,4475,3,1,0.15
8148,2041,45,2,0
8149,3104,21,2,0.15
8150,311,4,1,0.1
8151,2908,4,3,0.15
8152,2652,39,2,0
8153,4854,15,4,0
8154,387,13,4,0.05
8155,5765,13,4,0.05
8156,1351,31,3,0.1
8157,4111,2,1,0.15
8158,2824,45,3,0.15
8159,5682,44,4,0.15
8160,5997,25,1,0.1
8161,823,48,2,0.15
8162,4920,27,2,0.1
8163,3404,19,1,0
8164,1318,25,2,0
8165,2334,9,4,0.15
8166,1914,16,3,0.1
8167,5882,16,2,0.05
8168,2112,12,4,0
8169,851,25,4,0.15
8170,2607,36,2,0.15
8171,5459,31,2,0
8172,2390,8,1,0.1
8173,3190,5,3,0
8174,406,48,3,0.05
8175,4193,9,4,0.15
8176,654,22,2,0.15
8177,1335,44,4,0.1
8178,2706,27,2,0.05
8179,1174,3,4,0.15
8180,5678,34,4,0.15
8181,3143,42,1,0.1
8182,4999,28,1,0.15
8183,4145,39,2,0
8184,4829,50,1,0.15
8185,393,6,1,0.15
8186,4007,43,3,0.05
8187,2188,10,1,0
8188,2102,30,2,0.15
8189,4110,5,3,0
8190,23,48,1,0.15
8191,1760,35,2,0
8192,2876,50,2,0.15
8193,4376,20,4,0.15
8194,5807,7,3,0.15
8195,4252,35,2,0.15
8196,3196,47,1,0.1
8197,1717,29,2,0.1
8198,2200,47,2,0
8199,5932,9,1,0.15
8200,4998,49,1,0.1
8201,5215,36,1,0.15
8202,5036,31,1,0.1
8203,1515,2,1,0.15
8204,66,31,2,0.05
8205,1157,11,4,0.05
8206,4895,35,1,0.15
8207,3391,17,2,0.15
8208,3842,23,2,0
8209,3059,13,3,0.15
8210,152,19,1,0
8211,133,9,4,0.15
8212,2474,42,2,0.05
8213,1443,30,2,0
8214,4560,45,4,0.1
8215,661,12,2,0.1
8216,963,42,2,0.1
8217,5801,17,4,0.15
8218,5636,37,3,0.05
8219,890,19,3,0.1
8220,176,30,4,0.05
8221,1760,34,1,0
8222,98,10,1,0.15
8223,2974,2,1,0
8224,4498,23,2,0
8225,5662,22,4,0.15
8226,3576,13,4,0
8227,4567,16,4,0.15
8228,2504,12,3,0.15
8229,5118,41,1,0
8230,420,31,2,0.05
8231,1508,16,1,0.1
8232,569,22,1,0.05
8233,4736,42,3,0.15
8234,1935,14,4,0.05
8235,1687,10,2,0.15
8236,4132,36,3,0.05
8237,4384,11,4,0.05
8238,1169,29,1,0.1
8239,1528,40,1,0.05
8240,804,45,1,0
8241,1178,42,1,0.15
8242,3863,20,2,0.05
8243,5288,15,1,0
8244,3254,14,2,0.1
8245,2002,7,2,0.15
8246,1176,22,2,0.1
8247,1586,50,1,0.05
8248,3266,2,1,0
8249,385,26,3,0
8250,2855,32,1,0.15
8251,3872,26,3,0.15
8252,3640,42,3,0.05
8253,4582,5,3,0
8254,3859,19,3,0.1
8255,2930,9,3,0
8256,2310,43,3,0.1
8257,4149,40,2,0.1
8258,3747,38,4,0.05
8259,272,10,4,0.1
8260,644,31,2,0.15
8261,1481,5,4,0.05
8262,4967,17,3,0.05
8263,4652,5,2,0.15
8264,3318,47,2,0.1
8265,1291,10,2,0
8266,3011,23,3,0.1
8267,3574,19,3,0.05
8268,138,2,1,0.05
8269,1782,36,3,0.05
8270,4283,34,1,0.05
8271,2650,29,4,0.15
8272,1139,21,3,0
8273,905,27,4,0.15
8274,1310,6,4,0.05
8275,6000,32,2,0.15
8276,1919,37,3,0.15
8277,970,18,3,0.1
8278,1871,36,3,0.1
8279,4631,4,1,0.05
8280,5664,5,3,0
8281,5193,3,3,0.1
8282,4860,6,3,0.1
8283,2305,32,4,0.1
8284,296,24,4,0.15
8285,255,42,3,0
8286,4884,41,3,0.05
8287,3513,29,2,0
8288,111,22,3,0
8289,2233,44,2,0
8290,4807,45,4,0.05
8291,5777,26,3,0.15
8292,1981,50,2,0
8293,4873,41,2,0.05
8294,4234,31,3,0.1
8295,2880,35,2,0.05
8296,326,16,3,0.15
8297,1692,5,2,0
8298,2809,41,3,0.05
8299,2925,25,3,0.05
8300,5785,40,3,0.15
8301,2600,18,2,0
8302,1093,24,4,0.05
8303,2994,24,3,0.1
8304,1676,7,4,0
8305,454,24,2,0.05
8306,976,48,2,0.05
8307,4319,43,2,0.1
8308,276,30,3,0.15
8309,5861,33,3,0.15
8310,5917,34,3,0.15
8311,5387,25,3,0.1
8312,4244,24,4,0
8313,3732,3,4,0.15
8314,876,19,3,0.1
8315,2067,47,4,0.1
8316,1873,17,3,0.1
8317,3220,49,2,0.15
8318,1409,5,4,0
8319,1712,2,3,0.15
8320,2144,50,2,0.05
8321,3324,3,1,0.05
8322,2789,9,1,0.15
8323,247,13,1,0.1
8324,3079,38,3,0.05
8325,3085,9,3,0.1
8326,1148,19,3,0.15
8327,5175,44,3,0
8328,1498,39,4,0.05
8329,2556,42,4,0.1
8330,3454,1,4,0
8331,4558,39,2,0.1
8332,4021,6,3,0
8333,5427,32,2,0.1
8334,4188,30,4,0.05
8335,5093,17,3,0.1
8336,1380,42,3,0.15
8337,205,46,4,0
8338,2397,9,2,0.15
8339,4641,16,3,0.15
8340,4266,49,3,0.1
8341,1046,39,3,0
8342,5287,21,1,0.15
8343,1434,44,4,0
8344,708,46,1,0
8345,4227,21,1,0.15
8346,3643,32,2,0.05
8347,3325,20,4,0.1
8348,5117,8,3,0
8349,503,7,1,0
8350,94,4,1,0.05
8351,4384,45,2,0
8352,3613,40,1,0.1
8353,5520,9,2,0.05
8354,2626,11,2,0
8355,2112,27,3,0.05
8356,2050,34,2,0
8357,5371,23,1,0.05
8358,5243,48,4,0.15
8359,624,10,4,0.05
8360,3941,21,2,0.05
8361,4264,5,2,0.1
8362,1157,16,2,0.1
8363,2550,44,3,0
8364,698,47,4,0.15
8365,1350,40,3,0.15
8366,1552,45,3,0.1
8367,1167,49,1,0.1
8368,4679,48,4,0
8369,41,9,3,0.15
8370,479,7,4,0.05
8371,5579,4,3,0.05
8372,5015,43,1,0.05
8373,4721,44,4,0.1
8374,3754,13,4,0.1
8375,5176,30,3,0.05
8376,1125,50,1,0
8377,2103,7,4,0.05
8378,2161,21,1,0.05
8379,1198,40,1,0.1
8380,318,39,4,0.15
8381,3943,7,2,0.1
8382,2516,16,2,0.1
8383,3210,5,2,0
8384,3077,27,1,0
8385,4302,5,1,0.05
8386,3370,22,3,0.05
8387,2225,35,3,0.15
8388,5246,50,1,0
8389,1018,3,3,0.05
8390,4353,6,3,0.05
8391,3292,35,3,0.05
8392,4990,30,1,0.1
8393,1053,18,2,0.05
8394,1284,38,2,0.05
8395,5890,31,4,0.15
8396,4089,8,1,0
8397,2277,9,2,0.05
8398,956,27,3,0.05
8399,4363,31,4,0
8400,3557,49,2,0
8401,1991,45,2,0.1
8402,4127,12,3,0.05
8403,519,23,2,0
8404,2917,41,2,0
8405,3170,3,2,0
8406,2870,45,3,0.05
8407,312,50,4,0.05
8408,1298,12,1,0.15
8409,1591,47,4,0.1
8410,4521,47,4,0.05
8411,4145,46,3,0
8412,1247,49,1,0
8413,415,19,1,0
8414,5069,26,4,0.05
8415,1348,45,4,0.15
8416,1474,36,4,0.1
8417,5110,45,3,0.05
8418,2603,9,2,0
8419,966,5,4,0
8420,5581,33,2,0.05
8421,203,37,1,0
8422,53,40,1,0
8423,945,2,3,0.05
8424,4947,40,4,0
8425,3938,8,2,0
8426,661,14,4,0
8427,2586,14,1,0
8428,3454,34,1,0.05
8429,3019,10,1,0.1
8430,1918,1,3,0.05
8431,2362,27,1,0
8432,1312,14,1,0.05
8433,5339,41,2,0
8434,3435,10,3,0.05
8435,4681,10,2,0.05
8436,4444,21,4,0.1
8437,1286,10,1,0.05
8438,273,45,4,0.05
8439,1499,24,2,0
8440,4705,11,3,0.1
8441,1485,30,2,0
8442,4924,43,1,0.15
8443,3042,46,1,0.15
8444,382,20,1,0.05
8445,1154,20,1,0.15
8446,3350,49,1,0.05
8447,1399,45,1,0.05
8448,5798,15,3,0.1
8449,826,15,3,0.15
8450,5107,44,1,0
8451,5120,24,1,0
8452,5437,50,3,0.15
8453,3724,7,2,0.15
8454,4275,27,2,0.15
8455,2934,48,2,0.1
8456,3852,6,4,0.1
8457,1825,41,2,0.15
8458,477,44,3,0.05
8459,3030,41,4,0.05
8460,948,28,4,0.05
8461,3254,35,2,0
8462,273,29,4,0.1
8463,5576,43,2,0.1
8464,5997,30,2,0.1
8465,4701,50,4,0.1
8466,1790,36,4,0.1
8467,4545,20,4,0.15
8468,5780,23,3,0
8469,518,16,3,0.1
8470,1840,8,2,0.15
8471,3952,23,3,0.15
8472,4262,42,1,0
8473,5579,3,3,0.15
8474,4631,38,2,0.15
8475,816,44,1,0
8476,2846,13,2,0.1
8477,4999,45,1,0.15
8478,1405,30,2,0.15
8479,3010,30,1,0.1
8480,5988,42,1,0.1
8481,4930,14,4,0
8482,2361,42,4,0
8483,1786,13,1,0.1
8484,3095,8,3,0.05
8485,2386,39,3,0.15
8486,2261,4,3,0.05
8487,5439,20,3,0
8488,1805,38,3,0.05
8489,3574,11,3,0.05
8490,1728,20,3,0.15
8491,520,40,3,0.05
8492,1844,25,1,0.05
8493,4922,25,3,0.05
8494,1838,1,3,0.1
8495,5922,32,1,0.1
8496,3741,23,2,0.15
8497,4002,3,4,0.15
8498,4556,37,4,0
8499,797,47,4,0.1
8500,5426,34,4,0
8501,1170,32,4,0.15
8502,4908,29,1,0.15
8503,3848,25,4,0.05
8504,4611,41,2,0.15
8505,5117,18,3,0.1
8506,1283,7,4,0.1
8507,637,7,2,0.05
8508,3740,48,4,0.05
8509,4395,20,4,0.15
8510,4072,26,1,0.15
8511,2178,45,3,0.1
8512,2820,6,1,0.15
8513,1059,10,3,0.15
8514,2160,5,2,0
8515,815,6,1,0.1
8516,5200,21,2,0.05
8517,5275,17,4,0.15
8518,1888,4,1,0
8519,3595,41,4,0
8520,3203,43,4,0.15
8521,4274,25,4,0.15
8522,1644,24,4,0.05
8523,5027,30,1,0.05
8524,3994,48,3,0.1
8525,4596,35,2,0.05
8526,4923,20,1,0.15
8527,3367,2,2,0
8528,4468,38,1,0.05
8529,5816,36,2,0.05
8530,3439,8,1,0.05
8531,3466,20,3,0.15
8532,3195,42,4,0.1
8533,1514,22,4,0
8534,783,14,1,0.1
8535,4708,15,1,0
8536,5183,35,4,0.15
8537,4553,36,1,0.15
8538,4984,25,4,0.1
8539,5061,19,1,0
8540,1676,25,2,0.1
8541,4713,8,1,0
8542,2689,12,2,0.05
8543,4152,13,4,0
8544,4974,46,1,0.15
8545,4498,15,3,0
8546,1930,18,2,0.05
8547,5919,14,2,0
8548,4532,33,2,0.05
8549,3120,24,3,0.1
8550,5875,12,3,0.1
8551,2094,31,4,0.05
8552,3792,50,4,0
8553,4064,50,2,0.05
8554,1915,27,3,0.1
8555,5636,9,1,0.05
8556,3485,33,3,0.1
8557,5397,19,4,0.1
8558,1291,18,1,0.1
8559,4991,33,4,0
8560,5880,19,3,0.05
8561,4815,41,4,0.05
8562,1415,32,1,0.1
8563,2688,9,2,0.15
8564,4281,28,4,0.1
8565,144,46,1,0.05
8566,349,19,3,0.1
8567,2114,50,2,0
8568,3662,30,4,0
8569,2776,48,2,0.15
8570,4410,29,1,0.1
8571,4349,18,3,0.15
8572,2611,16,4,0
8573,2579,27,2,0
8574,1182,30,3,0.15
8575,5721,31,4,0.1
8576,2268,7,1,0.05
8577,3902,10,3,0
8578,2798,15,1,0
8579,5342,46,1,0
8580,5360,14,4,0.05
8581,4492,6,1,0
8582,3606,37,2,0
8583,3323,42,4,0.15
8584,2445,12,2,0.15
8585,2079,31,1,0
8586,1924,44,2,0.05
8587,2684,49,4,0.15
8588,4450,31,2,0.1
8589,4026,25,1,0
8590,4774,39,3,0.15
8591,4413,20,3,0
8592,1534,31,2,0.1
8593,3797,34,2,0.05
8594,3758,9,3,0
8595,1310,28,4,0
8596,1593,17,4,0
8597,4717,23,4,0
8598,4761,6,4,0.1
8599,3354,16,1,0
8600,1643,47,1,0.1
8601,4737,49,4,0
8602,4565,35,4,0.1
8603,2807,39,1,0
8604,5317,25,2,0.05
8605,2600,34,1,0
8606,2473,16,2,0
8607,3895,32,3,0.15
8608,2313,22,1,0
8609,2666,31,3,0
8610,487,20,2,0.1
8611,3084,21,4,0.1
8612,1233,28,4,0.15
8613,723,49,1,0.15
8614,555,16,4,0.1
8615,372,11,4,0.05
8616,2909,49,1,0.05
8617,2898,25,2,0.05
8618,5306,4,1,0.15
8619,482,37,2,0.15
8620,1569,1,4,0.05
8621,2885,4,2,0.15
8622,3085,1,1,0.15
8623,3587,32,3,0.15
8624,536,7,3,0
8625,5445,26,2,0.15
8626,4901,21,2,0.05
8627,837,14,3,0.15
8628,3351,15,4,0.1
8629,4386,39,3,0.05
8630,1889,19,2,0.1
8631,2246,20,1,0.1
8632,2617,32,4,0.15
8633,836,3,4,0.15
8634,5112,13,3,0.05
8635,4565,47,3,0
8636,4001,31,4,0.1
8637,5812,19,3,0.15
8638,4294,2,3,0.05
8639,3944,11,4,0.15
8640,1667,27,4,0.05
8641,2194,4,1,0.15
8642,1802,28,4,0.05
