order_id,customer_id,order_date,region
4820,812,2023-08-07 00:00:00,Europe
4821,702,2023-06-03 00:00:00,Europe
4822,831,2023-08-18 00:00:00,Europe
4823,5,2023-01-10 00:00:00,Europe
4824,754,2022-12-08 00:00:00,Europe
4825,558,2022-12-22 00:00:00,North America
4826,455,2024-03-15 00:00:00,North America
4827,294,2022-04-30 00:00:00,North America
4828,927,2023-08-03 00:00:00,Asia
4829,381,2022-12-06 00:00:00,Oceania
4830,276,2023-10-31 00:00:00,Europe
4831,879,2022-07-22 00:00:00,Europe
4832,193,2022-06-11 00:00:00,North America
4833,981,2023-09-04 00:00:00,Europe
4834,779,2024-01-07 00:00:00,North America
4835,462,2023-08-10 00:00:00,Europe
4836,132,2024-01-05 00:00:00,Oceania
4837,358,2022-08-20 00:00:00,Europe
4838,818,2022-10-22 00:00:00,Europe
4839,308,2022-03-23 00:00:00,North America
4840,159,2023-11-11 00:00:00,Oceania
4841,57,2023-10-06 00:00:00,Asia
4842,196,2022-12-30 00:00:00,Asia
4843,656,2024-02-08 00:00:00,Asia
4844,903,2022-09-05 00:00:00,Europe
4845,473,2023-04-01 00:00:00,Asia
4846,551,2023-03-11 00:00:00,Europe
4847,101,2022-10-10 00:00:00,Asia
4848,796,2024-01-01 00:00:00,Oceania
4849,326,2023-11-27 00:00:00,Europe
4850,525,2023-09-11 00:00:00,Oceania
4851,697,2022-06-04 00:00:00,Oceania
4852,383,2023-03-25 00:00:00,Europe
4853,129,2023-12-14 00:00:00,Asia
4854,781,2023-10-12 00:00:00,Oceania
4855,545,2022-11-02 00:00:00,North America
4856,150,2024-03-25 00:00:00,Oceania
4857,486,2023-03-01 00:00:00,North America
4858,834,2023-01-18 00:00:00,Asia
4859,290,2022-11-11 00:00:00,North America
4860,332,2024-02-24 00:00:00,Asia
4861,661,2023-08-07 00:00:00,Europe
4862,575,2022-03-15 00:00:00,Oceania
4863,997,2022-12-04 00:00:00,North America
4864,226,2022-10-15 00:00:00,Oceania
4865,872,2022-02-28 00:00:00,Oceania
4866,294,2022-08-17 00:00:00,Asia
4867,880,2022-08-10 00:00:00,Asia
4868,846,2023-02-10 00:00:00,Oceania
4869,584,2022-07-30 00:00:00,Asia
4870,822,2023-09-29 00:00:00,Oceania
4871,825,2022-01-17 00:00:00,Asia
4872,627,2023-09-14 00:00:00,Europe
4873,205,2024-05-07 00:00:00,Europe
4874,366,2022-10-08 00:00:00,North America
4875,841,2024-01-31 00:00:00,Europe
4876,815,2024-03-13 00:00:00,Oceania
4877,963,2023-01-17 00:00:00,North America
4878,527,2023-12-31 00:00:00,Oceania
4879,5,2022-04-02 00:00:00,Oceania
4880,192,2022-05-17 00:00:00,North America
4881,497,2023-03-30 00:00:00,North America
4882,955,2023-02-03 00:00:00,Asia
4883,316,2022-04-20 00:00:00,Oceania
4884,993,2023-06-06 00:00:00,North America
4885,427,2023-09-18 00:00:00,North America
4886,456,2023-12-10 00:00:00,Asia
4887,650,2023-01-09 00:00:00,Asia
4888,33,2023-08-01 00:00:00,Oceania
4889,405,2023-11-02 00:00:00,Europe
4890,820,2023-05-30 00:00:00,Europe
4891,211,2023-09-12 00:00:00,Asia
4892,317,2023-06-29 00:00:00,Oceania
4893,167,2023-08-20 00:00:00,North America
4894,883,2024-02-24 00:00:00,Oceania
4895,25,2023-06-08 00:00:00,Oceania
4896,998,2022-06-06 00:00:00,Oceania
4897,489,2022-04-30 00:00:00,Oceania
4898,220,2023-03-23 00:00:00,Oceania
4899,867,2023-04-09 00:00:00,Asia
4900,887,2023-04-18 00:00:00,Asia
4901,946,2022-12-22 00:00:00,Asia
4902,113,2023-01-16 00:00:00,North America
4903,764,2024-02-07 00:00:00,Asia
4904,302,2022-08-19 00:00:00,Oceania
4905,716,2024-04-28 00:00:00,Oceania
4906,718,2023-06-18 00:00:00,North America
4907,39,2023-10-17 00:00:00,Asia
4908,465,2022-11-22 00:00:00,North America
4909,830,2022-01-17 00:00:00,Oceania
4910,966,2022-09-29 00:00:00,North America
4911,346,2022-06-24 00:00:00,Oceania
4912,199,2022-10-06 00:00:00,Asia
4913,278,2023-09-29 00:00:00,Europe
4914,803,2022-03-13 00:00:00,Asia
4915,789,2024-06-14 00:00:00,Europe
4916,362,2022-03-27 00:00:00,Asia
4917,638,2023-06-24 00:00:00,Europe
4918,501,2023-08-21 00:00:00,Oceania
4919,925,2022-02-08 00:00:00,North America
4920,94,2022-02-14 00:00:00,Europe
4921,785,2022-08-19 00:00:00,Asia
4922,907,2023-09-27 00:00:00,North America
4923,189,2023-07-15 00:00:00,Europe
4924,455,2022-02-28 00:00:00,Europe
4925,420,2023-07-11 00:00:00,Asia
4926,364,2022-01-28 00:00:00,North America
4927,943,2024-02-05 00:00:00,Europe
4928,40,2022-07-26 00:00:00,Europe
4929,174,2022-01-10 00:00:00,North America
4930,129,2024-01-20 00:00:00,Asia
4931,120,2023-09-04 00:00:00,Asia
4932,411,2022-10-07 00:00:00,North America
4933,937,2022-06-13 00:00:00,North America
4934,698,2023-01-18 00:00:00,Europe
4935,704,2022-09-14 00:00:00,Europe
4936,56,2022-06-26 00:00:00,Europe
4937,360,2023-04-01 00:00:00,Oceania
4938,994,2024-04-09 00:00:00,Europe
4939,529,2022-01-03 00:00:00,North America
4940,150,2022-05-20 00:00:00,Europe
4941,144,2023-07-10 00:00:00,Europe
4942,898,2022-09-13 00:00:00,Asia
4943,121,2023-09-24 00:00:00,Asia
4944,857,2024-06-02 00:00:00,Asia
4945,222,2024-02-27 00:00:00,North America
4946,387,2022-05-01 00:00:00,Europe
4947,450,2022-08-07 00:00:00,North America
4948,960,2024-01-11 00:00:00,North America
4949,316,2022-06-16 00:00:00,Asia
4950,203,2024-04-07 00:00:00,North America
4951,433,2023-04-15 00:00:00,Europe
4952,277,2022-01-30 00:00:00,Asia
4953,677,2024-05-11 00:00:00,North America
4954,311,2024-06-03 00:00:00,Oceania
4955,388,2022-03-03 00:00:00,North America
4956,585,2023-06-10 00:00:00,Asia
4957,54,2022-12-23 00:00:00,Europe
4958,148,2022-07-03 00:00:00,Asia
4959,618,2023-01-28 00:00:00,North America
4960,496,2022-03-03 00:00:00,Asia
4961,324,2023-06-15 00:00:00,North America
4962,891,2022-01-10 00:00:00,Europe
4963,568,2024-05-10 00:00:00,North America
4964,42,2023-07-07 00:00:00,Asia
4965,68,2022-03-03 00:00:00,North America
4966,915,2022-09-25 00:00:00,Oceania
4967,703,2023-01-20 00:00:00,North America
4968,708,2023-07-13 00:00:00,Europe
4969,895,2023-08-17 00:00:00,North America
4970,771,2022-05-28 00:00:00,Asia
4971,734,2023-10-08 00:00:00,Asia
4972,442,2023-02-14 00:00:00,Asia
4973,600,2022-04-12 00:00:00,Europe
4974,340,2022-11-21 00:00:00,Asia
4975,930,2023-02-28 00:00:00,Europe
4976,457,2023-11-01 00:00:00,Asia
4977,98,2024-04-04 00:00:00,Oceania
4978,321,2023-05-19 00:00:00,Europe
4979,857,2024-03-07 00:00:00,Oceania
4980,216,2022-09-23 00:00:00,North America
4981,931,2022-07-14 00:00:00,North America
4982,933,2023-11-21 00:00:00,North America
4983,432,2022-07-31 00:00:00,Asia
4984,571,2024-05-17 00:00:00,Asia
4985,975,2022-06-01 00:00:00,Asia
4986,498,2023-06-25 00:00:00,North America
4987,44,2023-04-24 00:00:00,North America
4988,756,2022-04-06 00:00:00,North America
4989,332,2023-06-29 00:00:00,Oceania
4990,349,2023-05-21 00:00:00,Asia
4991,412,2023-12-19 00:00:00,Europe
4992,201,2022-11-21 00:00:00,Oceania
4993,190,2024-02-28 00:00:00,Europe
4994,640,2022-11-06 00:00:00,Europe
4995,867,2022-06-05 00:00:00,North America
4996,853,2024-03-02 00:00:00,Oceania
4997,280,2023-10-01 00:00:00,Oceania
4998,31,2022-12-19 00:00:00,Oceania
4999,940,2023-11-27 00:00:00,North America
5000,327,2023-12-30 00:00:00,Europe
5001,415,2022-01-04 00:00:00,Asia
5002,703,2022-05-17 00:00:00,Asia
5003,392,2022-02-20 00:00:00,Oceania
5004,989,2023-02-16 00:00:00,Oceania
5005,640,2023-10-06 00:00:00,Oceania
5006,676,2022-06-25 00:00:00,Asia
5007,645,2023-12-20 00:00:00,North America
5008,707,2022-10-08 00:00:00,Asia
5009,649,2024-02-17 00:00:00,Oceania
5010,584,2023-04-10 00:00:00,Oceania
5011,57,2023-08-14 00:00:00,North America
5012,915,2023-07-31 00:00:00,Europe
5013,654,2023-02-01 00:00:00,North America
5014,166,2023-09-07 00:00:00,Europe
5015,798,2022-09-13 00:00:00,Asia
5016,699,2024-04-09 00:00:00,Europe
5017,141,2022-09-13 00:00:00,Oceania
5018,24,2023-10-04 00:00:00,North America
5019,546,2023-03-31 00:00:00,Asia
5020,996,2023-05-21 00:00:00,Asia
5021,131,2024-01-11 00:00:00,Asia
5022,869,2023-10-08 00:00:00,Europe
5023,662,2024-05-30 00:00:00,North America
5024,578,2023-07-25 00:00:00,Europe
5025,312,2022-01-10 00:00:00,Europe
5026,588,2022-10-13 00:00:00,Europe
5027,591,2024-01-20 00:00:00,North America
5028,651,2022-02-28 00:00:00,North America
5029,779,2024-05-25 00:00:00,Oceania
5030,464,2023-01-17 00:00:00,Europe
5031,594,2024-02-28 00:00:00,Europe
5032,853,2023-03-10 00:00:00,Oceania
5033,180,2022-05-09 00:00:00,Europe
5034,718,2023-01-16 00:00:00,North America
5035,539,2023-09-01 00:00:00,Asia
5036,590,2022-09-14 00:00:00,North America
5037,354,2022-05-03 00:00:00,Asia
5038,827,2023-12-19 00:00:00,North America
5039,651,2023-12-23 00:00:00,Europe
5040,18,2022-02-26 00:00:00,Oceania
5041,292,2022-10-25 00:00:00,Asia
5042,551,2024-06-16 00:00:00,Asia
5043,231,2024-06-12 00:00:00,Europe
5044,888,2022-08-07 00:00:00,Oceania
5045,886,2023-06-26 00:00:00,Oceania
5046,356,2022-02-10 00:00:00,Oceania
5047,10,2023-01-28 00:00:00,Europe
5048,920,2022-08-03 00:00:00,Oceania
5049,549,2022-07-14 00:00:00,Oceania
5050,607,2024-05-25 00:00:00,Oceania
5051,356,2023-02-19 00:00:00,Europe
5052,614,2023-03-06 00:00:00,Asia
5053,512,2024-06-06 00:00:00,North America
5054,584,2022-10-26 00:00:00,North America
5055,221,2022-12-28 00:00:00,Asia
5056,125,2023-01-23 00:00:00,North America
5057,431,2022-07-31 00:00:00,Oceania
5058,112,2023-04-10 00:00:00,Oceania
5059,691,2022-01-31 00:00:00,Asia
5060,598,2022-02-09 00:00:00,Asia
5061,904,2022-10-27 00:00:00,Asia
5062,385,2022-12-23 00:00:00,Europe
5063,937,2022-05-23 00:00:00,Europe
5064,152,2023-02-14 00:00:00,Oceania
5065,487,2023-08-31 00:00:00,Asia
5066,818,2023-01-20 00:00:00,North America
5067,175,2022-05-30 00:00:00,Oceania
5068,829,2023-07-23 00:00:00,North America
5069,218,2022-04-30 00:00:00,Oceania
5070,934,2022-01-30 00:00:00,North America
5071,289,2022-06-23 00:00:00,Oceania
5072,429,2023-08-16 00:00:00,North America
5073,982,2022-01-11 00:00:00,Asia
5074,570,2022-12-06 00:00:00,Asia
5075,355,2024-03-05 00:00:00,North America
5076,337,2022-12-10 00:00:00,Oceania
5077,610,2022-11-30 00:00:00,North America
5078,68,2023-08-11 00:00:00,Oceania
5079,300,2023-02-10 00:00:00,Asia
5080,682,2023-11-22 00:00:00,North America
5081,171,2023-06-21 00:00:00,North America
5082,265,2022-05-22 00:00:00,Asia
5083,376,2022-07-23 00:00:00,Oceania
5084,820,2022-04-01 00:00:00,Asia
5085,437,2023-12-14 00:00:00,North America
5086,4,2022-05-24 00:00:00,Europe
5087,703,2023-02-27 00:00:00,North America
5088,475,2023-01-19 00:00:00,Europe
5089,644,2024-02-04 00:00:00,Oceania
5090,508,2023-10-01 00:00:00,Asia
5091,541,2023-11-06 00:00:00,Europe
5092,979,2023-05-05 00:00:00,Europe
5093,295,2023-11-20 00:00:00,Europe
5094,330,2024-03-27 00:00:00,North America
5095,934,2023-07-14 00:00:00,Europe
5096,493,2022-12-31 00:00:00,North America
5097,941,2023-10-14 00:00:00,Oceania
5098,576,2022-02-26 00:00:00,Oceania
5099,926,2022-03-28 00:00:00,Europe
5100,433,2023-04-26 00:00:00,North America
5101,998,2022-09-17 00:00:00,North America
5102,900,2023-09-28 00:00:00,North America
5103,590,2022-08-08 00:00:00,Asia
5104,901,2022-11-17 00:00:00,Asia
5105,408,2024-06-06 00:00:00,Oceania
5106,166,2023-10-05 00:00:00,Europe
5107,918,2022-07-17 00:00:00,North America
5108,887,2022-12-17 00:00:00,North America
5109,972,2023-08-04 00:00:00,Asia
5110,931,2024-05-22 00:00:00,Oceania
5111,503,2022-01-23 00:00:00,North America
5112,18,2022-12-31 00:00:00,Asia
5113,968,2024-05-11 00:00:00,Europe
5114,424,2024-06-01 00:00:00,North America
5115,198,2022-10-29 00:00:00,Europe
5116,930,2024-04-01 00:00:00,North America
5117,38,2024-04-24 00:00:00,North America
5118,527,2022-04-08 00:00:00,North America
5119,976,2022-05-10 00:00:00,North America
5120,771,2023-10-07 00:00:00,North America
5121,217,2023-06-01 00:00:00,Europe
5122,958,2022-04-03 00:00:00,Europe
5123,656,2022-09-11 00:00:00,North America
5124,658,2023-04-26 00:00:00,North America
5125,324,2023-05-26 00:00:00,Asia
5126,867,2023-05-13 00:00:00,Europe
5127,301,2023-02-07 00:00:00,Oceania
5128,439,2022-07-13 00:00:00,Asia
5129,782,2022-04-01 00:00:00,Europe
5130,333,2022-09-07 00:00:00,Oceania
5131,37,2022-03-01 00:00:00,North America
5132,62,2023-02-05 00:00:00,Oceania
5133,279,2022-07-31 00:00:00,Europe
5134,144,2023-04-12 00:00:00,Europe
5135,430,2022-10-06 00:00:00,Oceania
5136,622,2022-05-13 00:00:00,Oceania
5137,244,2023-08-07 00:00:00,Oceania
5138,679,2023-11-17 00:00:00,North America
5139,493,2023-05-31 00:00:00,Oceania
5140,360,2023-12-28 00:00:00,Europe
5141,986,2022-05-17 00:00:00,Oceania
5142,568,2022-02-28 00:00:00,North America
5143,855,2024-04-12 00:00:00,Europe
5144,369,2023-02-07 00:00:00,Asia
5145,258,2023-04-09 00:00:00,North America
5146,795,2023-01-17 00:00:00,Europe
5147,146,2024-02-16 00:00:00,Asia
5148,285,2022-03-24 00:00:00,Oceania
5149,738,2024-01-05 00:00:00,Europe
5150,191,2023-03-30 00:00:00,Oceania
5151,931,2023-03-24 00:00:00,Oceania
5152,252,2023-04-03 00:00:00,Europe
5153,175,2022-04-03 00:00:00,Oceania
5154,187,2022-05-20 00:00:00,Europe
5155,407,2023-01-26 00:00:00,Oceania
5156,222,2023-08-16 00:00:00,Oceania
5157,88,2022-06-10 00:00:00,Europe
5158,526,2023-03-09 00:00:00,Asia
5159,358,2024-06-05 00:00:00,Oceania
5160,766,2022-06-01 00:00:00,Europe
5161,475,2023-04-23 00:00:00,Europe
5162,586,2022-10-04 00:00:00,North America
5163,627,2022-02-09 00:00:00,Europe
5164,984,2022-10-04 00:00:00,Europe
5165,188,2023-02-25 00:00:00,Oceania
5166,929,2023-10-24 00:00:00,Asia
5167,178,2023-05-15 00:00:00,Europe
5168,974,2023-08-18 00:00:00,Europe
5169,515,2024-04-23 00:00:00,North America
5170,907,2024-05-02 00:00:00,Oceania
5171,442,2023-07-17 00:00:00,North America
5172,393,2023-02-18 00:00:00,Europe
5173,443,2023-12-07 00:00:00,Oceania
5174,19,2023-05-24 00:00:00,Oceania
5175,695,2022-06-14 00:00:00,Europe
5176,369,2023-08-22 00:00:00,North America
5177,745,2023-07-07 00:00:00,Europe
5178,207,2022-01-14 00:00:00,North America
5179,99,2023-01-22 00:00:00,Europe
5180,805,2024-04-25 00:00:00,Europe
5181,276,2022-04-08 00:00:00,Asia
5182,548,2024-04-06 00:00:00,Asia
5183,130,2024-04-26 00:00:00,Asia
5184,665,2023-04-02 00:00:00,North America
5185,243,2023-03-07 00:00:00,Asia
5186,506,2023-08-14 00:00:00,Oceania
5187,980,2023-05-05 00:00:00,Europe
5188,475,2023-11-21 00:00:00,Europe
5189,90,2024-06-13 00:00:00,North America
5190,554,2023-09-03 00:00:00,Asia
5191,21,2023-07-30 00:00:00,Oceania
5192,785,2022-12-18 00:00:00,Asia
5193,672,2022-02-11 00:00:00,Asia
5194,185,2024-05-02 00:00:00,Europe
5195,658,2023-06-19 00:00:00,Asia
5196,268,2024-05-22 00:00:00,North America
5197,807,2022-01-16 00:00:00,Oceania
5198,194,2022-04-22 00:00:00,Europe
5199,207,2024-05-18 00:00:00,Oceania
5200,227,2022-08-11 00:00:00,North America
5201,927,2023-12-15 00:00:00,Asia
5202,498,2023-08-09 00:00:00,Europe
5203,737,2022-11-19 00:00:00,Oceania
5204,626,2023-01-24 00:00:00,Oceania
5205,307,2024-06-10 00:00:00,Europe
5206,955,2023-04-02 00:00:00,Asia
5207,529,2022-12-31 00:00:00,Europe
5208,122,2023-03-07 00:00:00,North America
5209,557,2023-01-24 00:00:00,North America
5210,402,2022-12-04 00:00:00,Oceania
5211,203,2022-05-17 00:00:00,Oceania
5212,185,2024-01-17 00:00:00,North America
5213,911,2022-01-29 00:00:00,Asia
5214,606,2023-12-31 00:00:00,North America
5215,654,2024-03-02 00:00:00,Europe
5216,77,2022-06-12 00:00:00,Europe
5217,901,2022-10-17 00:00:00,North America
5218,562,2023-01-02 00:00:00,North America
5219,857,2023-07-07 00:00:00,Asia
5220,251,2022-02-04 00:00:00,Europe
5221,503,2023-07-12 00:00:00,North America
5222,902,2024-03-09 00:00:00,Asia
5223,867,2022-08-30 00:00:00,Oceania
5224,886,2022-04-21 00:00:00,Europe
5225,671,2023-07-12 00:00:00,Oceania
5226,841,2024-04-13 00:00:00,Asia
5227,713,2023-03-16 00:00:00,Oceania
5228,417,2023-10-16 00:00:00,Asia
5229,705,2023-11-09 00:00:00,Europe
5230,483,2023-11-08 00:00:00,Asia
5231,493,2022-12-31 00:00:00,Asia
5232,415,2023-12-09 00:00:00,North America
5233,898,2024-06-07 00:00:00,Europe
5234,694,2023-07-18 00:00:00,Oceania
5235,655,2022-11-18 00:00:00,North America
5236,663,2023-04-03 00:00:00,Oceania
5237,926,2024-04-26 00:00:00,Europe
5238,469,2022-03-01 00:00:00,Asia
5239,264,2023-07-01 00:00:00,North America
5240,49,2023-10-27 00:00:00,Oceania
5241,817,2022-10-25 00:00:00,Oceania
5242,786,2023-02-22 00:00:00,Europe
5243,394,2023-10-26 00:00:00,North America
5244,6,2023-08-05 00:00:00,North America
5245,835,2022-07-28 00:00:00,Oceania
5246,165,2022-02-15 00:00:00,North America
5247,632,2023-04-22 00:00:00,Asia
5248,252,2022-08-13 00:00:00,North America
5249,897,2023-06-03 00:00:00,Europe
5250,301,2022-10-05 00:00:00,Asia
5251,760,2023-11-26 00:00:00,North America
5252,167,2022-04-20 00:00:00,Europe
5253,123,2022-04-24 00:00:00,Asia
5254,521,2024-02-20 00:00:00,Asia
5255,756,2023-12-20 00:00:00,North America
5256,736,2022-10-20 00:00:00,North America
5257,694,2022-12-12 00:00:00,North America
5258,524,2022-10-13 00:00:00,Oceania
5259,449,2023-09-10 00:00:00,Oceania
5260,377,2022-09-03 00:00:00,Oceania
5261,232,2022-03-23 00:00:00,North America
5262,668,2024-05-19 00:00:00,Asia
5263,737,2024-02-27 00:00:00,Asia
5264,830,2023-08-07 00:00:00,Asia
5265,275,2024-03-24 00:00:00,Europe
5266,127,2023-06-27 00:00:00,Oceania
5267,502,2023-04-16 00:00:00,North America
5268,549,2024-03-25 00:00:00,Asia
5269,886,2022-01-16 00:00:00,Europe
5270,594,2023-06-03 00:00:00,Oceania
5271,690,2023-03-15 00:00:00,Oceania
5272,524,2022-04-29 00:00:00,Asia
5273,374,2023-10-28 00:00:00,Oceania
5274,539,2023-11-25 00:00:00,North America
5275,841,2022-07-13 00:00:00,North America
5276,126,2022-06-11 00:00:00,Oceania
5277,348,2024-05-14 00:00:00,North America
5278,106,2024-02-17 00:00:00,Asia
5279,498,2023-09-07 00:00:00,North America
5280,233,2024-01-16 00:00:00,Europe
5281,34,2022-07-07 00:00:00,Oceania
5282,788,2023-05-18 00:00:00,Europe
5283,322,2023-08-06 00:00:00,Asia
5284,793,2022-05-10 00:00:00,Asia
5285,499,2023-03-24 00:00:00,Asia
5286,28,2022-07-17 00:00:00,North America
5287,514,2023-09-05 00:00:00,North America
5288,237,2022-04-08 00:00:00,North America
5289,47,2022-12-06 00:00:00,North America
5290,35,2023-02-08 00:00:00,Europe
5291,738,2024-04-07 00:00:00,Asia
5292,817,2023-12-23 00:00:00,North America
5293,747,2023-08-12 00:00:00,Europe
5294,476,2022-10-25 00:00:00,North America
5295,744,2022-09-24 00:00:00,Europe
5296,759,2023-10-21 00:00:00,Oceania
5297,606,2023-01-12 00:00:00,Asia
5298,332,2024-05-17 00:00:00,Oceania
5299,450,2022-11-24 00:00:00,Europe
5300,573,2024-06-09 00:00:00,North America
5301,198,2024-01-26 00:00:00,Oceania
5302,305,2023-07-24 00:00:00,North America
5303,220,2022-01-05 00:00:00,Asia
5304,736,2022-12-26 00:00:00,Europe
5305,265,2024-05-17 00:00:00,Asia
5306,109,2023-11-11 00:00:00,Europe
5307,266,2022-03-23 00:00:00,Oceania
5308,702,2022-01-19 00:00:00,Asia
5309,917,2023-05-14 00:00:00,Oceania
5310,821,2023-12-24 00:00:00,Oceania
5311,757,2023-10-16 00:00:00,Oceania
5312,264,2022-09-06 00:00:00,North America
5313,911,2023-10-12 00:00:00,Oceania
5314,590,2023-06-17 00:00:00,Oceania
5315,195,2023-01-12 00:00:00,North America
5316,555,2023-03-11 00:00:00,Asia
5317,148,2023-01-22 00:00:00,North America
5318,267,2024-02-02 00:00:00,Europe
5319,773,2023-04-07 00:00:00,North America
5320,918,2024-01-21 00:00:00,Asia
5321,519,2023-06-05 00:00:00,Oceania
5322,736,2022-04-01 00:00:00,Oceania
5323,684,2023-06-12 00:00:00,Europe
5324,515,2023-06-15 00:00:00,Oceania
5325,145,2024-01-05 00:00:00,Asia
5326,499,2022-05-20 00:00:00,Oceania
5327,946,2022-03-03 00:00:00,Europe
5328,606,2023-02-21 00:00:00,Asia
5329,274,2024-02-01 00:00:00,Asia
5330,168,2023-08-11 00:00:00,Asia
5331,47,2023-01-26 00:00:00,Asia
5332,172,2023-08-27 00:00:00,Europe
5333,996,2024-03-26 00:00:00,Europe
5334,367,2022-08-12 00:00:00,Europe
5335,887,2023-08-06 00:00:00,Oceania
5336,884,2024-05-20 00:00:00,Oceania
5337,289,2022-12-11 00:00:00,North America
5338,499,2022-11-09 00:00:00,Asia
5339,880,2024-01-19 00:00:00,Europe
5340,603,2024-03-10 00:00:00,Oceania
5341,612,2023-04-19 00:00:00,North America
5342,175,2023-08-18 00:00:00,Europe
5343,850,2023-01-30 00:00:00,Asia
5344,882,2024-04-24 00:00:00,Europe
5345,5,2023-09-26 00:00:00,Asia
5346,468,2023-12-01 00:00:00,Asia
5347,491,2023-05-13 00:00:00,Europe
5348,328,2023-02-26 00:00:00,Asia
5349,834,2023-05-13 00:00:00,North America
5350,326,2023-09-09 00:00:00,Europe
5351,597,2023-03-05 00:00:00,North America
5352,394,2023-09-17 00:00:00,Asia
5353,331,2023-02-09 00:00:00,Oceania
5354,975,2022-05-17 00:00:00,Oceania
5355,480,2022-08-29 00:00:00,Oceania
5356,481,2023-07-27 00:00:00,North America
5357,230,2024-06-04 00:00:00,Oceania
5358,5,2023-04-29 00:00:00,North America
5359,952,2022-03-11 00:00:00,North America
5360,819,2023-01-13 00:00:00,Asia
5361,872,2023-01-31 00:00:00,Oceania
5362,954,2022-05-26 00:00:00,Europe
5363,705,2024-05-05 00:00:00,North America
5364,575,2024-04-14 00:00:00,Europe
5365,456,2022-01-16 00:00:00,North America
5366,824,2023-11-11 00:00:00,Asia
5367,335,2022-04-07 00:00:00,Oceania
5368,85,2022-10-13 00:00:00,Oceania
5369,62,2022-07-29 00:00:00,Asia
5370,882,2022-12-15 00:00:00,Europe
5371,759,2022-10-22 00:00:00,North America
5372,932,2022-11-12 00:00:00,Asia
5373,898,2022-07-31 00:00:00,Asia
5374,363,2024-01-22 00:00:00,Europe
5375,275,2022-12-25 00:00:00,North America
5376,93,2022-04-05 00:00:00,Asia
5377,575,2023-09-05 00:00:00,Asia
5378,291,2023-12-09 00:00:00,North America
5379,572,2022-08-04 00:00:00,Oceania
5380,211,2022-11-01 00:00:00,Europe
5381,342,2022-07-09 00:00:00,North America
5382,650,2022-07-28 00:00:00,Asia
5383,968,2023-09-20 00:00:00,North America
5384,90,2024-03-29 00:00:00,Oceania
5385,228,2024-05-12 00:00:00,Asia
5386,122,2022-02-11 00:00:00,Oceania
5387,333,2022-03-21 00:00:00,North America
5388,296,2022-09-03 00:00:00,Europe
5389,401,2023-09-23 00:00:00,Europe
5390,109,2022-07-25 00:00:00,Europe
5391,510,2023-01-27 00:00:00,Asia
5392,89,2023-03-24 00:00:00,Oceania
5393,660,2022-01-07 00:00:00,Oceania
5394,747,2022-04-09 00:00:00,North America
5395,861,2023-05-04 00:00:00,Europe
5396,410,2024-06-02 00:00:00,Europe
5397,969,2024-03-25 00:00:00,Europe
5398,56,2023-05-12 00:00:00,Europe
5399,591,2022-07-07 00:00:00,Oceania
5400,338,2023-11-20 00:00:00,North America
5401,977,2024-06-04 00:00:00,Oceania
5402,637,2024-05-12 00:00:00,Europe
5403,827,2024-04-06 00:00:00,Oceania
5404,436,2022-02-08 00:00:00,Europe
5405,705,2022-03-15 00:00:00,North America
5406,904,2022-08-21 00:00:00,Europe
5407,967,2022-06-08 00:00:00,Oceania
5408,592,2023-12-02 00:00:00,North America
5409,122,2023-06-14 00:00:00,Europe
5410,832,2022-02-09 00:00:00,Asia
5411,987,2024-03-12 00:00:00,North America
5412,331,2024-01-17 00:00:00,Oceania
5413,303,2022-08-03 00:00:00,North America
5414,511,2023-07-14 00:00:00,North America
5415,935,2023-03-22 00:00:00,Oceania
5416,778,2023-03-05 00:00:00,Oceania
5417,432,2022-11-28 00:00:00,North America
5418,481,2023-03-20 00:00:00,Europe
5419,601,2022-05-24 00:00:00,Oceania
5420,43,2024-02-25 00:00:00,Oceania
5421,794,2022-05-20 00:00:00,Asia
5422,794,2024-06-16 00:00:00,Oceania
5423,148,2022-03-27 00:00:00,Europe
5424,771,2022-06-09 00:00:00,Asia
5425,970,2022-07-29 00:00:00,Asia
5426,376,2023-01-28 00:00:00,Europe
5427,616,2022-08-27 00:00:00,Oceania
5428,865,2023-11-18 00:00:00,Oceania
5429,667,2024-04-16 00:00:00,Oceania
5430,683,2022-03-21 00:00:00,Europe
5431,986,2024-02-25 00:00:00,Europe
5432,368,2023-10-11 00:00:00,Europe
5433,215,2023-02-20 00:00:00,North America
5434,403,2023-10-14 00:00:00,North America
5435,510,2022-02-07 00:00:00,Oceania
5436,924,2022-06-30 00:00:00,Asia
5437,25,2022-12-11 00:00:00,Europe
5438,653,2023-02-22 00:00:00,Europe
5439,709,2024-05-31 00:00:00,Europe
5440,197,2023-04-27 00:00:00,Asia
5441,614,2023-08-24 00:00:00,Asia
5442,67,2024-06-09 00:00:00,North America
5443,327,2023-12-27 00:00:00,Oceania
5444,765,2022-01-16 00:00:00,Europe
5445,195,2023-05-24 00:00:00,Asia
5446,446,2024-02-18 00:00:00,Oceania
5447,506,2022-01-27 00:00:00,North America
5448,377,2023-07-15 00:00:00,Oceania
5449,467,2023-09-19 00:00:00,Oceania
5450,492,2023-09-06 00:00:00,Asia
5451,62,2023-10-08 00:00:00,Asia
5452,614,2023-10-10 00:00:00,Asia
5453,996,2024-02-23 00:00:00,Oceania
5454,488,2023-11-27 00:00:00,Europe
